d7e49757-004c-4587-ba99-f1b87f0dfa13,bb6d9961-d791-4b26-aafd-34718fc5b175,Tax Prep,2,0,0
d2f4fec8-8629-408b-8bb2-f9102b2f3ca2,bcf47747-6510-4840-802d-1a9900429da9,Arts,2,0,0
c871883a-9358-4d59-807e-b4e457f8f115,bcf47747-6510-4840-802d-1a9900429da9,Concerts,2,0,0
8b82bf40-4b81-42c6-9bbf-f589fbc86a1c,bcf47747-6510-4840-802d-1a9900429da9,Hobbies,2,0,0
a1ea4b67-1985-489a-ac29-0dd3125997fc,bcf47747-6510-4840-802d-1a9900429da9,Movies & DVDs,2,0,0
447fe80b-fb78-4a31-9dc2-a07c16c4195e,bcf47747-6510-4840-802d-1a9900429da9,Music,2,0,0
5eebd131-fd6d-4512-8180-a3dcd4807af3,bcf47747-6510-4840-802d-1a9900429da9,Newspapers & Magazines,2,0,0
2bc3a56b-d321-4071-becd-81abf2fe5d3a,bcf47747-6510-4840-802d-1a9900429da9,Sporting Events,2,0,0
bd2c4cd3-3309-4b26-9e8c-abc8adec4c02,bd213200-14b2-46d3-bb4c-22ec50a29e5f,Kennel Services,2,0,0
52a7396c-162c-4302-ba84-8c48c63a7cf7,bd213200-14b2-46d3-bb4c-22ec50a29e5f,Pet Food & Supplies,2,0,0
8bfcd132-6e62-44ed-8adb-72c5bfa66181,bd213200-14b2-46d3-bb4c-22ec50a29e5f,Pet Grooming,2,0,0
0b70cb77-5335-4790-bd50-06a1fd31e389,bd213200-14b2-46d3-bb4c-22ec50a29e5f,Veterinary,2,0,0
9ecbfb9a-5a20-45bc-aade-af87efb5d6f7,c8b330c9-3d0f-4c5a-bb7b-82a33839431a,Check,2,0,0
c543ac1e-5db6-465d-ba9d-2b64883b2191,ceca6857-dfb8-4cb8-b0ea-7156bc0cc40c,Books & Supplies,2,0,0
b1e5b03f-b95f-4910-bf9b-459df2bbc03f,ceca6857-dfb8-4cb8-b0ea-7156bc0cc40c,Student Loans,2,0,0
61d44432-4db0-4696-981f-c52c70500340,ceca6857-dfb8-4cb8-b0ea-7156bc0cc40c,Tuition and Fees,2,0,0
ff619901-77c9-4a2f-8585-2302651fd76c,dbf0224e-a94c-40e0-88af-2f07ca1cedc1,ATM Fee,2,0,0
7a5d0f08-ab50-4539-83f5-ccd08d7b1007,dbf0224e-a94c-40e0-88af-2f07ca1cedc1,Bank Fee,2,0,0
76f86626-f719-48a1-bb93-c11b8dfa889f,dbf0224e-a94c-40e0-88af-2f07ca1cedc1,Finance Charge,2,0,0
10b6adca-6525-474d-8d49-aa03df30540e,dbf0224e-a94c-40e0-88af-2f07ca1cedc1,Late Fee,2,0,0
36da9a2f-982e-4ee7-ad10-e92597d976dc,dbf0224e-a94c-40e0-88af-2f07ca1cedc1,Service Fee,2,0,0
6cd559b9-49d4-4f50-b7ea-bc1683c19ca0,dbf0224e-a94c-40e0-88af-2f07ca1cedc1,TEST 22,2,0,0
5732f6b5-4dc1-465f-ac84-049deab43fc2,e8e7fee4-83cc-4d88-8575-89645aa66334,Advertising,2,0,0
5244f253-ed7a-42db-9b6a-f5dfa8d18b40,e8e7fee4-83cc-4d88-8575-89645aa66334,Legal,2,0,0
8fa394c5-dd3d-4d82-958a-584c9cb61373,e8e7fee4-83cc-4d88-8575-89645aa66334,Online Services,2,0,0
0d757924-0fa0-49d9-93b7-31d0fba9ec00,e8e7fee4-83cc-4d88-8575-89645aa66334,Printing,2,0,0
e8ae095a-a1e3-46fb-8c61-f25b85a83f6f,e8e7fee4-83cc-4d88-8575-89645aa66334,Shipping,2,0,0
f686972c-da67-45f3-ac07-5ee7ce1b0612,e8e7fee4-83cc-4d88-8575-89645aa66334,Subscriptions,2,0,0
8fecd361-31fa-485d-a6e6-ed12f60a72fe,e8e7fee4-83cc-4d88-8575-89645aa66334,Web Hosting/Domains,2,0,0
8d9b4391-1a43-4689-8841-189e07a2ade9,f2bab5a3-1de2-4b3a-a51c-38279f0ef3b4,Alimony,1,0,0
3f7fd9a1-9120-487c-9745-29eab672243d,f2bab5a3-1de2-4b3a-a51c-38279f0ef3b4,Bonus,1,0,0
1afe04f3-840f-4a8f-8baa-849415fea56b,f2bab5a3-1de2-4b3a-a51c-38279f0ef3b4,Freelance,1,0,0
c0e6feb9-9506-44a7-8819-0ea2f7429bcf,f2bab5a3-1de2-4b3a-a51c-38279f0ef3b4,Interest Income,1,0,0
53d332f3-2173-4602-b476-591ab5adfc9c,f2bab5a3-1de2-4b3a-a51c-38279f0ef3b4,Paycheck/Salary,1,0,0
f1ca269a-5fcc-47f7-b67f-82bfa96c1937,f2bab5a3-1de2-4b3a-a51c-38279f0ef3b4,Refunds,1,0,0
